"idx";"accountNumber";"accountType";"merchantId";"merchantType";"transactionId";"amount";"currency";"isCardPresent";"transactionTimeStamp";"feature_1"
"1567";"2617 7925 4678 0917";"DINERS";"1051";"üzemanyag";"5382371226";"10293";"HUF";"True";"1522599716.0";"0"
"1552";"3447 6824 9481 2032";"JCB";"1052";"üzemanyag";"5382371211";"14633";"HUF";"True";"1522599802.0";"0"
"1805";"4008 1610 3513 9334";"MASTERCARD";"1071";"könyv";"5382371464";"6822";"HUF";"True";"1522599837.0";"0"
"537";"8900 7471 8607 4975";"DINERS";"1032";"egészség";"5382370196";"22993";"HUF";"True";"1522599839.0";"0"
"32";"5070 4465 7022 6023";"DINERS";"1002";"élelmiszer";"5382369691";"21450";"HUF";"True";"1522599865.0";"0"
"1304";"7861 6381 2779 9653";"VISA";"1022";"ruházat";"5382370963";"19289";"HUF";"True";"1522599867.0";"0"
"579";"8846 9687 7438 9471";"MAESTRO";"1071";"könyv";"5382370238";"2268";"HUF";"True";"1522599919.0";"0"
"829";"3107 1055 5888 3466";"MASTERCARD";"1021";"ruházat";"5382370488";"9269";"HUF";"True";"1522599950.0";"0"
"2035";"0307 8413 2223 6278";"MASTERCARD";"1022";"ruházat";"5382371694";"13450";"HUF";"True";"1522599974.0";"0"
"2412";"9516 8444 7578 8986";"JCB";"1030";"egészség";"5382372071";"21276";"HUF";"True";"1522599976.0";"0"
"423";"6747 5698 2717 4052";"VISA";"1042";"elektronikai";"5382370082";"200975";"HUF";"True";"1522600002.0";"0"
"1568";"2617 7925 4678 0917";"DINERS";"1042";"elektronikai";"5382371227";"138827";"HUF";"True";"1522600016.0";"0"
"1001";"4882 3907 8717 0538";"VISA";"1003";"élelmiszer";"5382370660";"20571";"HUF";"True";"1522600056.0";"0"
"1806";"4008 1610 3513 9334";"MASTERCARD";"1051";"üzemanyag";"5382371465";"8307";"HUF";"True";"1522600137.0";"0"
"538";"8900 7471 8607 4975";"DINERS";"1003";"élelmiszer";"5382370197";"25884";"HUF";"True";"1522600139.0";"0"
"33";"5070 4465 7022 6023";"DINERS";"1042";"elektronikai";"5382369692";"242799";"HUF";"True";"1522600165.0";"0"
"1305";"7861 6381 2779 9653";"VISA";"1070";"könyv";"5382370964";"6004";"HUF";"True";"1522600167.0";"0"
"580";"8846 9687 7438 9471";"MAESTRO";"1072";"könyv";"5382370239";"6797";"HUF";"True";"1522600219.0";"0"
"2047";"7698 8173 6533 3658";"MAESTRO";"1081";"utazás";"5382371706";"256489";"HUF";"True";"1522600241.0";"0"
"830";"3107 1055 5888 3466";"MASTERCARD";"1021";"ruházat";"5382370489";"6715";"HUF";"True";"1522600250.0";"0"
"2036";"0307 8413 2223 6278";"MASTERCARD";"1032";"egészség";"5382371695";"14849";"HUF";"True";"1522600274.0";"0"
"424";"6747 5698 2717 4052";"VISA";"1002";"élelmiszer";"5382370083";"30661";"HUF";"True";"1522600302.0";"0"
"1569";"2617 7925 4678 0917";"DINERS";"1031";"egészség";"5382371228";"36323";"HUF";"True";"1522600316.0";"0"
"679";"2181 5568 2229 0696";"VISA";"1051";"üzemanyag";"5382370338";"9013";"HUF";"True";"1522600419.0";"0"
"1807";"4008 1610 3513 9334";"MASTERCARD";"1050";"üzemanyag";"5382371466";"12746";"HUF";"True";"1522600437.0";"0"
"539";"8900 7471 8607 4975";"DINERS";"1030";"egészség";"5382370198";"22823";"HUF";"True";"1522600439.0";"0"
"393";"5700 1935 3573 0643";"DINERS";"1030";"egészség";"5382370052";"20913";"HUF";"True";"1522600462.0";"0"
"34";"5070 4465 7022 6023";"DINERS";"1081";"utazás";"5382369693";"321400";"HUF";"True";"1522600465.0";"0"
"1306";"7861 6381 2779 9653";"VISA";"1022";"ruházat";"5382370965";"11362";"HUF";"True";"1522600467.0";"0"
"831";"3107 1055 5888 3466";"MASTERCARD";"1071";"könyv";"5382370490";"6269";"HUF";"True";"1522600550.0";"0"
"2037";"0307 8413 2223 6278";"MASTERCARD";"1040";"elektronikai";"5382371696";"67786";"HUF";"True";"1522600574.0";"0"
"1310";"5695 3488 1041 1965";"MASTERCARD";"1072";"könyv";"5382370969";"3987";"HUF";"True";"1522600613.0";"0"
"1570";"2617 7925 4678 0917";"DINERS";"1011";"étterem";"5382371229";"4153";"HUF";"True";"1522600616.0";"0"
"547";"2588 7035 6590 4936";"JCB";"1022";"ruházat";"5382370206";"14811";"HUF";"True";"1522600667.0";"0"
"1808";"4008 1610 3513 9334";"MASTERCARD";"1021";"ruházat";"5382371467";"26523";"HUF";"True";"1522600737.0";"0"
"35";"5070 4465 7022 6023";"DINERS";"1061";"szórakozás";"5382369694";"4586";"HUF";"True";"1522600765.0";"0"
"1307";"7861 6381 2779 9653";"VISA";"1081";"utazás";"5382370966";"227287";"HUF";"True";"1522600767.0";"0"
"1132";"0896 9088 7555 3641";"JCB";"1060";"szórakozás";"5382370791";"3131";"HUF";"True";"1522600812.0";"0"
"832";"3107 1055 5888 3466";"MASTERCARD";"1021";"ruházat";"5382370491";"19852";"HUF";"True";"1522600850.0";"0"
"2038";"0307 8413 2223 6278";"MASTERCARD";"1002";"élelmiszer";"5382371697";"35847";"HUF";"True";"1522600874.0";"0"
"1571";"2617 7925 4678 0917";"DINERS";"1021";"ruházat";"5382371230";"11474";"HUF";"True";"1522600916.0";"0"
"1204";"9137 6763 7749 9022";"DINERS";"1050";"üzemanyag";"5382370863";"11684";"HUF";"True";"1522600966.0";"0"
"548";"2588 7035 6590 4936";"JCB";"1061";"szórakozás";"5382370207";"1393";"HUF";"True";"1522600967.0";"0"
"1308";"7861 6381 2779 9653";"VISA";"1032";"egészség";"5382370967";"16063";"HUF";"True";"1522601067.0";"0"
"1133";"0896 9088 7555 3641";"JCB";"1040";"elektronikai";"5382370792";"99224";"HUF";"True";"1522601112.0";"0"
"833";"3107 1055 5888 3466";"MASTERCARD";"1042";"elektronikai";"5382370492";"45765";"HUF";"True";"1522601150.0";"0"
"2039";"0307 8413 2223 6278";"MASTERCARD";"1031";"egészség";"5382371698";"18868";"HUF";"True";"1522601174.0";"0"
"1572";"2617 7925 4678 0917";"DINERS";"1072";"könyv";"5382371231";"4220";"HUF";"True";"1522601216.0";"0"
"208";"5695 3488 1041 1965";"MASTERCARD";"1040";"elektronikai";"5382369867";"20678";"HUF";"True";"1522601251.0";"0"
"1205";"9137 6763 7749 9022";"DINERS";"1020";"ruházat";"5382370864";"20418";"HUF";"True";"1522601266.0";"0"
"549";"2588 7035 6590 4936";"JCB";"1001";"élelmiszer";"5382370208";"12160";"HUF";"True";"1522601267.0";"0"
"1309";"7861 6381 2779 9653";"VISA";"1080";"utazás";"5382370968";"140318";"HUF";"True";"1522601367.0";"0"
"1134";"0896 9088 7555 3641";"JCB";"1031";"egészség";"5382370793";"20106";"HUF";"True";"1522601412.0";"0"
"834";"3107 1055 5888 3466";"MASTERCARD";"1042";"elektronikai";"5382370493";"184668";"HUF";"True";"1522601450.0";"0"
"650";"5073 4476 8718 9934";"JCB";"1060";"szórakozás";"5382370309";"1243";"HUF";"True";"1522601463.0";"0"
"1573";"2617 7925 4678 0917";"DINERS";"1011";"étterem";"5382371232";"2045";"HUF";"True";"1522601516.0";"0"
"209";"5695 3488 1041 1965";"MASTERCARD";"1022";"ruházat";"5382369868";"20145";"HUF";"True";"1522601551.0";"0"
"1206";"9137 6763 7749 9022";"DINERS";"1040";"elektronikai";"5382370865";"165044";"HUF";"True";"1522601566.0";"0"
"550";"2588 7035 6590 4936";"JCB";"1051";"üzemanyag";"5382370209";"13112";"HUF";"True";"1522601567.0";"0"
"1135";"0896 9088 7555 3641";"JCB";"1032";"egészség";"5382370794";"4997";"HUF";"True";"1522601712.0";"0"
"210";"5695 3488 1041 1965";"MASTERCARD";"1011";"étterem";"5382369869";"7152";"HUF";"True";"1522601851.0";"0"
"1207";"9137 6763 7749 9022";"DINERS";"1052";"üzemanyag";"5382370866";"11925";"HUF";"True";"1522601866.0";"0"
"551";"2588 7035 6590 4936";"JCB";"1031";"egészség";"5382370210";"18720";"HUF";"True";"1522601867.0";"0"
"1116";"3355 7686 3623 4392";"DINERS";"1021";"ruházat";"5382370775";"26199";"HUF";"True";"1522601958.0";"0"
"1319";"3810 9458 4631 1142";"MASTERCARD";"1042";"elektronikai";"5382370978";"170745";"HUF";"True";"1522601982.0";"0"
"1136";"0896 9088 7555 3641";"JCB";"1040";"elektronikai";"5382370795";"213748";"HUF";"True";"1522602012.0";"0"
"1362";"9603 5609 0032 2129";"MAESTRO";"1050";"üzemanyag";"5382371021";"11730";"HUF";"True";"1522602120.0";"0"
"211";"5695 3488 1041 1965";"MASTERCARD";"1001";"élelmiszer";"5382369870";"24980";"HUF";"True";"1522602151.0";"0"
"1208";"9137 6763 7749 9022";"DINERS";"1002";"élelmiszer";"5382370867";"11427";"HUF";"True";"1522602166.0";"0"
"552";"2588 7035 6590 4936";"JCB";"1012";"étterem";"5382370211";"9649";"HUF";"True";"1522602167.0";"0"
"1117";"3355 7686 3623 4392";"DINERS";"1031";"egészség";"5382370776";"13966";"HUF";"True";"1522602258.0";"0"
"953";"9716 0201 0277 2847";"MAESTRO";"1010";"étterem";"5382370612";"5046";"HUF";"True";"1522602262.0";"0"
"1320";"3810 9458 4631 1142";"MASTERCARD";"1061";"szórakozás";"5382370979";"2514";"HUF";"True";"1522602282.0";"0"
"1198";"3243 1530 2369 7746";"MASTERCARD";"1081";"utazás";"5382370857";"129127";"HUF";"True";"1522602374.0";"0"
"1363";"9603 5609 0032 2129";"MAESTRO";"1070";"könyv";"5382371022";"3234";"HUF";"True";"1522602420.0";"0"
"212";"5695 3488 1041 1965";"MASTERCARD";"1002";"élelmiszer";"5382369871";"17191";"HUF";"True";"1522602451.0";"0"
"1209";"9137 6763 7749 9022";"DINERS";"1082";"utazás";"5382370868";"261059";"HUF";"True";"1522602466.0";"0"
"553";"2588 7035 6590 4936";"JCB";"1071";"könyv";"5382370212";"2225";"HUF";"True";"1522602467.0";"0"
"1118";"3355 7686 3623 4392";"DINERS";"1081";"utazás";"5382370777";"346996";"HUF";"True";"1522602558.0";"0"
"954";"9716 0201 0277 2847";"MAESTRO";"1042";"elektronikai";"5382370613";"29924";"HUF";"True";"1522602562.0";"0"
"1321";"3810 9458 4631 1142";"MASTERCARD";"1050";"üzemanyag";"5382370980";"7877";"HUF";"True";"1522602582.0";"0"
"1199";"3243 1530 2369 7746";"MASTERCARD";"1002";"élelmiszer";"5382370858";"16152";"HUF";"True";"1522602674.0";"0"
"2090";"5069 1241 2354 1454";"VISA";"1052";"üzemanyag";"5382371749";"11281";"HUF";"True";"1522602686.0";"0"
"1364";"9603 5609 0032 2129";"MAESTRO";"1070";"könyv";"5382371023";"4599";"HUF";"True";"1522602720.0";"0"
"1888";"4195 7847 0291 6067";"VISA";"1062";"szórakozás";"5382371547";"2629";"HUF";"True";"1522602745.0";"0"
"213";"5695 3488 1041 1965";"MASTERCARD";"1021";"ruházat";"5382369872";"23914";"HUF";"True";"1522602751.0";"0"
"554";"2588 7035 6590 4936";"JCB";"1011";"étterem";"5382370213";"6053";"HUF";"True";"1522602767.0";"0"
"1119";"3355 7686 3623 4392";"DINERS";"1011";"étterem";"5382370778";"6632";"HUF";"True";"1522602858.0";"0"
"955";"9716 0201 0277 2847";"MAESTRO";"1031";"egészség";"5382370614";"21437";"HUF";"True";"1522602862.0";"0"
"1322";"3810 9458 4631 1142";"MASTERCARD";"1051";"üzemanyag";"5382370981";"5124";"HUF";"True";"1522602882.0";"0"
"2091";"5069 1241 2354 1454";"VISA";"1042";"elektronikai";"5382371750";"212056";"HUF";"True";"1522602986.0";"0"
"1478";"5332 0491 5291 8486";"MAESTRO";"1071";"könyv";"5382371137";"4293";"HUF";"True";"1522602997.0";"0"
"1365";"9603 5609 0032 2129";"MAESTRO";"1070";"könyv";"5382371024";"6733";"HUF";"True";"1522603020.0";"0"
"1889";"4195 7847 0291 6067";"VISA";"1071";"könyv";"5382371548";"4603";"HUF";"True";"1522603045.0";"0"
"214";"5695 3488 1041 1965";"MASTERCARD";"1003";"élelmiszer";"5382369873";"31261";"HUF";"True";"1522603051.0";"0"
"555";"2588 7035 6590 4936";"JCB";"1051";"üzemanyag";"5382370214";"10351";"HUF";"True";"1522603067.0";"0"
"1120";"3355 7686 3623 4392";"DINERS";"1072";"könyv";"5382370779";"5564";"HUF";"True";"1522603158.0";"0"
"956";"9716 0201 0277 2847";"MAESTRO";"1072";"könyv";"5382370615";"6336";"HUF";"True";"1522603162.0";"0"
"1323";"3810 9458 4631 1142";"MASTERCARD";"1051";"üzemanyag";"5382370982";"6582";"HUF";"True";"1522603182.0";"0"
"835";"2064 1791 5443 9757";"MAESTRO";"1030";"egészség";"5382370494";"35136";"HUF";"True";"1522603266.0";"0"
"2092";"5069 1241 2354 1454";"VISA";"1052";"üzemanyag";"5382371751";"8348";"HUF";"True";"1522603286.0";"0"
"1479";"5332 0491 5291 8486";"MAESTRO";"1080";"utazás";"5382371138";"281748";"HUF";"True";"1522603297.0";"0"
"1890";"4195 7847 0291 6067";"VISA";"1002";"élelmiszer";"5382371549";"12260";"HUF";"True";"1522603345.0";"0"
"215";"5695 3488 1041 1965";"MASTERCARD";"1042";"elektronikai";"5382369874";"66641";"HUF";"True";"1522603351.0";"0"
"556";"2588 7035 6590 4936";"JCB";"1070";"könyv";"5382370215";"4561";"HUF";"True";"1522603367.0";"0"
"1121";"3355 7686 3623 4392";"DINERS";"1011";"étterem";"5382370780";"8206";"HUF";"True";"1522603458.0";"0"
"957";"9716 0201 0277 2847";"MAESTRO";"1082";"utazás";"5382370616";"229986";"HUF";"True";"1522603462.0";"0"
"1324";"3810 9458 4631 1142";"MASTERCARD";"1001";"élelmiszer";"5382370983";"37841";"HUF";"True";"1522603482.0";"0"
"1234";"2403 2709 7512 8008";"VISA";"1003";"élelmiszer";"5382370893";"7515";"HUF";"True";"1522603486.0";"0"
"836";"2064 1791 5443 9757";"MAESTRO";"1003";"élelmiszer";"5382370495";"16869";"HUF";"True";"1522603566.0";"0"
"2093";"5069 1241 2354 1454";"VISA";"1050";"üzemanyag";"5382371752";"13874";"HUF";"True";"1522603586.0";"1"
"1480";"5332 0491 5291 8486";"MAESTRO";"1040";"elektronikai";"5382371139";"194461";"HUF";"True";"1522603597.0";"0"
"1891";"4195 7847 0291 6067";"VISA";"1010";"étterem";"5382371550";"2772";"HUF";"True";"1522603645.0";"0"
"557";"2588 7035 6590 4936";"JCB";"1050";"üzemanyag";"5382370216";"9848";"HUF";"True";"1522603667.0";"0"
"958";"9716 0201 0277 2847";"MAESTRO";"1001";"élelmiszer";"5382370617";"1925";"HUF";"True";"1522603762.0";"0"
"1325";"3810 9458 4631 1142";"MASTERCARD";"1021";"ruházat";"5382370984";"24842";"HUF";"True";"1522603782.0";"0"
"1235";"2403 2709 7512 8008";"VISA";"1052";"üzemanyag";"5382370894";"13624";"HUF";"True";"1522603786.0";"0"
"345";"7933 1342 3883 2823";"VISA";"1001";"élelmiszer";"5382370004";"10481";"HUF";"True";"1522603850.0";"0"
"837";"2064 1791 5443 9757";"MAESTRO";"1020";"ruházat";"5382370496";"10241";"HUF";"True";"1522603866.0";"0"
"2094";"5069 1241 2354 1454";"VISA";"1050";"üzemanyag";"5382371753";"10898";"HUF";"True";"1522603886.0";"0"
"1481";"5332 0491 5291 8486";"MAESTRO";"1051";"üzemanyag";"5382371140";"14546";"HUF";"True";"1522603897.0";"0"
"1082";"1211 0189 2826 2372";"VISA";"1060";"szórakozás";"5382370741";"2461";"HUF";"True";"1522603930.0";"0"
"1892";"4195 7847 0291 6067";"VISA";"1001";"élelmiszer";"5382371551";"19724";"HUF";"True";"1522603945.0";"0"
"558";"2588 7035 6590 4936";"JCB";"1052";"üzemanyag";"5382370217";"13452";"HUF";"True";"1522603967.0";"0"
"959";"9716 0201 0277 2847";"MAESTRO";"1082";"utazás";"5382370618";"301891";"HUF";"True";"1522604062.0";"0"
"1326";"3810 9458 4631 1142";"MASTERCARD";"1062";"szórakozás";"5382370985";"5375";"HUF";"True";"1522604082.0";"0"
"1236";"2403 2709 7512 8008";"VISA";"1052";"üzemanyag";"5382370895";"10795";"HUF";"True";"1522604086.0";"0"
"1871";"0895 4270 3823 5696";"DINERS";"1002";"élelmiszer";"5382371530";"20966";"HUF";"True";"1522604149.0";"0"
"346";"7933 1342 3883 2823";"VISA";"1052";"üzemanyag";"5382370005";"13689";"HUF";"True";"1522604150.0";"0"
"838";"2064 1791 5443 9757";"MAESTRO";"1010";"étterem";"5382370497";"4250";"HUF";"True";"1522604166.0";"1"
"2095";"5069 1241 2354 1454";"VISA";"1031";"egészség";"5382371754";"15297";"HUF";"True";"1522604186.0";"0"
"1083";"1211 0189 2826 2372";"VISA";"1082";"utazás";"5382370742";"220210";"HUF";"True";"1522604230.0";"0"
"736";"6108 8605 1008 4481";"MAESTRO";"1082";"utazás";"5382370395";"251067";"HUF";"True";"1522604244.0";"0"
"1893";"4195 7847 0291 6067";"VISA";"1062";"szórakozás";"5382371552";"7633";"HUF";"True";"1522604245.0";"0"
"475";"2850 5314 8511 7788";"MASTERCARD";"1012";"étterem";"5382370134";"4062";"HUF";"True";"1522604337.0";"0"
"960";"9716 0201 0277 2847";"MAESTRO";"1011";"étterem";"5382370619";"4271";"HUF";"True";"1522604362.0";"0"
"1327";"3810 9458 4631 1142";"MASTERCARD";"1003";"élelmiszer";"5382370986";"32873";"HUF";"True";"1522604382.0";"0"
"1872";"0895 4270 3823 5696";"DINERS";"1030";"egészség";"5382371531";"21281";"HUF";"True";"1522604449.0";"0"
"347";"7933 1342 3883 2823";"VISA";"1042";"elektronikai";"5382370006";"132943";"HUF";"True";"1522604450.0";"0"
"839";"2064 1791 5443 9757";"MAESTRO";"1042";"elektronikai";"5382370498";"15899";"HUF";"True";"1522604466.0";"0"
"1084";"1211 0189 2826 2372";"VISA";"1022";"ruházat";"5382370743";"13883";"HUF";"True";"1522604530.0";"0"
"737";"6108 8605 1008 4481";"MAESTRO";"1031";"egészség";"5382370396";"20060";"HUF";"True";"1522604544.0";"0"
"1894";"4195 7847 0291 6067";"VISA";"1071";"könyv";"5382371553";"3257";"HUF";"True";"1522604545.0";"0"
"2381";"8633 0043 1044 3537";"VISA";"1081";"utazás";"5382372040";"144705";"HUF";"True";"1522604612.0";"0"
"961";"9716 0201 0277 2847";"MAESTRO";"1011";"étterem";"5382370620";"2498";"HUF";"True";"1522604662.0";"0"
"1328";"3810 9458 4631 1142";"MASTERCARD";"1041";"elektronikai";"5382370987";"220277";"HUF";"True";"1522604682.0";"0"
"1873";"0895 4270 3823 5696";"DINERS";"1080";"utazás";"5382371532";"245933";"HUF";"True";"1522604749.0";"0"
"348";"7933 1342 3883 2823";"VISA";"1062";"szórakozás";"5382370007";"5889";"HUF";"True";"1522604750.0";"0"
"840";"2064 1791 5443 9757";"MAESTRO";"1042";"elektronikai";"5382370499";"100051";"HUF";"True";"1522604766.0";"0"
"1329";"9541 6398 9718 7156";"MAESTRO";"1080";"utazás";"5382370988";"172646";"HUF";"True";"1522604807.0";"0"
"1085";"1211 0189 2826 2372";"VISA";"1032";"egészség";"5382370744";"22555";"HUF";"True";"1522604830.0";"0"
"738";"6108 8605 1008 4481";"MAESTRO";"1062";"szórakozás";"5382370397";"3106";"HUF";"True";"1522604844.0";"0"
"1874";"0895 4270 3823 5696";"DINERS";"1040";"elektronikai";"5382371533";"61041";"HUF";"True";"1522605049.0";"0"
"878";"1188 6132 6351 2899";"JCB";"1052";"üzemanyag";"5382370537";"7818";"HUF";"True";"1522605102.0";"0"
"1330";"9541 6398 9718 7156";"MAESTRO";"1071";"könyv";"5382370989";"3018";"HUF";"True";"1522605107.0";"0"
"1086";"1211 0189 2826 2372";"VISA";"1031";"egészség";"5382370745";"16985";"HUF";"True";"1522605130.0";"0"
"739";"6108 8605 1008 4481";"MAESTRO";"1011";"étterem";"5382370398";"7497";"HUF";"True";"1522605144.0";"0"
"894";"9325 2966 1192 0210";"VISA";"1072";"könyv";"5382370553";"2355";"HUF";"True";"1522605188.0";"0"
"1701";"3507 7149 8317 9920";"DINERS";"1062";"szórakozás";"5382371360";"7463";"HUF";"True";"1522605246.0";"0"
"980";"1182 5042 0974 8148";"JCB";"1060";"szórakozás";"5382370639";"7820";"HUF";"True";"1522605259.0";"0"
"1224";"4479 9106 7699 0255";"AMEX";"1001";"élelmiszer";"5382370883";"31248";"HUF";"True";"1522605307.0";"0"
"1875";"0895 4270 3823 5696";"DINERS";"1072";"könyv";"5382371534";"2796";"HUF";"True";"1522605349.0";"0"
"879";"1188 6132 6351 2899";"JCB";"1040";"elektronikai";"5382370538";"50803";"HUF";"True";"1522605402.0";"0"
"1331";"9541 6398 9718 7156";"MAESTRO";"1060";"szórakozás";"5382370990";"5638";"HUF";"True";"1522605407.0";"0"
"1087";"1211 0189 2826 2372";"VISA";"1012";"étterem";"5382370746";"7689";"HUF";"True";"1522605430.0";"0"
"740";"6108 8605 1008 4481";"MAESTRO";"1071";"könyv";"5382370399";"3586";"HUF";"True";"1522605444.0";"0"
"895";"9325 2966 1192 0210";"VISA";"1002";"élelmiszer";"5382370554";"10708";"HUF";"True";"1522605488.0";"0"
"1702";"3507 7149 8317 9920";"DINERS";"1061";"szórakozás";"5382371361";"7272";"HUF";"True";"1522605546.0";"0"
"981";"1182 5042 0974 8148";"JCB";"1061";"szórakozás";"5382370640";"4325";"HUF";"True";"1522605559.0";"0"
"1225";"4479 9106 7699 0255";"AMEX";"1070";"könyv";"5382370884";"4097";"HUF";"True";"1522605607.0";"0"
"1876";"0895 4270 3823 5696";"DINERS";"1080";"utazás";"5382371535";"301871";"HUF";"True";"1522605649.0";"1"
"880";"1188 6132 6351 2899";"JCB";"1080";"utazás";"5382370539";"183109";"HUF";"True";"1522605702.0";"0"
"1332";"9541 6398 9718 7156";"MAESTRO";"1061";"szórakozás";"5382370991";"7207";"HUF";"True";"1522605707.0";"0"
"2220";"6192 8384 4790 7682";"MAESTRO";"1042";"elektronikai";"5382371879";"82597";"HUF";"True";"1522605711.0";"0"
"1088";"1211 0189 2826 2372";"VISA";"1061";"szórakozás";"5382370747";"2870";"HUF";"True";"1522605730.0";"0"
"741";"6108 8605 1008 4481";"MAESTRO";"1052";"üzemanyag";"5382370400";"17880";"HUF";"True";"1522605744.0";"0"
"896";"9325 2966 1192 0210";"VISA";"1052";"üzemanyag";"5382370555";"19911";"HUF";"True";"1522605788.0";"0"
"1703";"3507 7149 8317 9920";"DINERS";"1072";"könyv";"5382371362";"6264";"HUF";"True";"1522605846.0";"0"
"982";"1182 5042 0974 8148";"JCB";"1050";"üzemanyag";"5382370641";"18103";"HUF";"True";"1522605859.0";"1"
"1226";"4479 9106 7699 0255";"AMEX";"1060";"szórakozás";"5382370885";"6877";"HUF";"True";"1522605907.0";"0"
"1877";"0895 4270 3823 5696";"DINERS";"1061";"szórakozás";"5382371536";"7075";"HUF";"True";"1522605949.0";"0"
"1574";"2090 6346 2293 3573";"MASTERCARD";"1010";"étterem";"5382371233";"3945";"HUF";"True";"1522605970.0";"0"
"763";"5026 3202 9689 8138";"MASTERCARD";"1021";"ruházat";"5382370422";"26022";"HUF";"True";"1522605983.0";"0"
"881";"1188 6132 6351 2899";"JCB";"1082";"utazás";"5382370540";"341516";"HUF";"True";"1522606002.0";"0"
"1333";"9541 6398 9718 7156";"MAESTRO";"1051";"üzemanyag";"5382370992";"8571";"HUF";"True";"1522606007.0";"0"
"2221";"6192 8384 4790 7682";"MAESTRO";"1062";"szórakozás";"5382371880";"4480";"HUF";"True";"1522606011.0";"0"
"1089";"1211 0189 2826 2372";"VISA";"1051";"üzemanyag";"5382370748";"12843";"HUF";"True";"1522606030.0";"0"
"742";"6108 8605 1008 4481";"MAESTRO";"1070";"könyv";"5382370401";"2132";"HUF";"True";"1522606044.0";"0"
"1458";"2104 0603 1179 2227";"DINERS";"1082";"utazás";"5382371117";"308639";"HUF";"True";"1522606086.0";"0"
"897";"9325 2966 1192 0210";"VISA";"1072";"könyv";"5382370556";"5070";"HUF";"True";"1522606088.0";"1"
"394";"6004 6064 8213 5200";"DINERS";"1061";"szórakozás";"5382370053";"4307";"HUF";"True";"1522606094.0";"0"
